"Country","Year","Total_GHG_Emissions_Excluding_Land_Use_Change_and_Forestry__MtCO2e_","Total_GHG_Emissions_Including_Land_Use_Change_and_Forestry__MtCO2e_","Total_CO__Excluding_Land_Use_Change_and_Forestry__MtCO2_","Total_CH4__MtCO2e_","Total_N2O__MtCO2e_","Total_F_Gas__MtCO2e_","Energy__MtCO2e_","Industrial_Processes__MtCO2e_","Agriculture__MtCO2e_","Waste__MtCO2e_","LUCF__MtCO2_","Bunker_Fuels__MtCO2_","Electricity_Heat__MtCO2_","Manufacturing_Construction__MtCO2_","Transportation__MtCO2_","Other_Fuel_Combustion__MtCO2e_","Fugitive_Emissions__MtCO2e_","Population__People_","GDP_PPP__Million_Intl___2005__","GDP_USD__Million_US___2005__","Energy_Use__Thous__tonnes_oil_eq___ktoe__"
"Bulgaria",1998,67.0088,55.6976,49.6084,11.34187189,5.931996799,0.126600033,51.18429731,1.932474955,7.700993271,6.191071191,-11.31125,0.6,28.53,11.7,5.37,3.643614215,1.94068309,8256786,69686.23347,20517.69608,20030.519
"Bulgaria",1999,60.83,49.4826,43.8759,11.10667057,5.695583725,0.151783754,45.23374565,1.987244457,7.560542144,6.048425796,-11.34732,0.23,26.26,8.36,5.59,3.135307737,1.888437917,8210624,71054.96969,20920.69266,18275.802
"Bulgaria",2000,59.7468,48.376,43.2392,10.87146925,5.459170651,0.176967475,44.463194,1.957741958,7.420091017,5.9057804,-11.37077,0.44,26,8.59,5.38,2.657001259,1.836192743,8170172,75105.10296,22113.17214,18688.328
"Bulgaria",2001,62.1687,48.8391,45.8906,10.65143486,5.415410639,0.211308138,47.17969539,1.952969779,7.263946612,5.772117855,-13.32965,0.61,28.85,8.44,5.55,2.507734924,1.83196047,8020282,78259.51728,23041.92537,19415.921
"Bulgaria",2002,59.1949,45.6234,43.1462,10.43140048,5.371650627,0.245648801,44.41619679,2.0324696,7.107802208,5.638455311,-13.57156,0.7,26.13,7.82,5.77,2.868468588,1.827728197,7868468,81937.71459,24124.89587,18861.141
"Bulgaria",2004,62.5454,48.6681,46.9556,9.9913317,5.284130603,0.314330127,47.82919957,2.539549242,6.795513399,5.371130221,-13.87732,0.81,28.22,8.43,6.76,2.599935918,1.81926365,7781161,92236.05625,27157.0334,18833.161
"Bulgaria",2005,63.293,49.2268,47.9327,9.771297312,5.240370591,0.34867079,48.48570096,2.930489063,6.639368994,5.237467677,-14.06624,0.9,28.27,8.34,7.44,2.620669582,1.815031377,7739900,98139.16385,28895.08354,19898.194
"Bulgaria",2006,64.824,51.7549,49.4708,9.667239015,5.297315472,0.38859487,49.84628786,3.29208372,6.55875613,5.126869651,-13.0691,0.86,28.53,8.54,8.04,2.871204226,1.865083631,7699020,104518.2095,30773.26397,20458.799
"Bulgaria",2007,68.2144,55.0086,52.8684,9.563180718,5.354260353,0.428518951,53.15687476,3.573070376,6.478143265,5.016271624,-13.20573,0.7,31.82,8.94,7.88,2.601738871,1.915135886,7545338,111207.3749,32742.75286,20116.756
"Bulgaria",2009,59.0879,45.5866,43.7564,9.355064124,5.468150115,0.508367112,45.02804855,2.94790769,6.316917536,4.795075572,-13.50138,1.09,28.78,4.15,7.93,2.152808159,2.015240394,7444443,111606.6094,32860.29935,17511.782
"Bulgaria",2010,61.1893,47.5596,45.8649,9.251005827,5.525094995,0.548291193,47.01863545,3.239886347,6.236304672,4.684477546,-13.62971,0.8,30.6,4.33,7.71,2.313342803,2.065292648,7395599,112053.0358,32991.74054,17897.266
"Burkina Faso",1991,10.3647,22.1279,0.6265,4.791371992,4.946575696,0.000188104,NA,0.000188104,9.304374063,0.428162008,11.76318,NA,NA,NA,NA,NA,0,9050090,8025.244496,2588.255492,NA
"Burkina Faso",1992,10.6669,22.4234,0.6302,4.951296719,5.084970727,0.000376208,NA,0.000376208,9.592686055,0.437877685,11.75655,NA,NA,NA,NA,NA,0,9297116,8043.920103,2594.278641,NA
"Burkina Faso",1995,11.5587,23.2954,0.6265,5.431070903,5.500155821,0.000940521,NA,0.015596521,10.45762203,0.467024714,11.73665,NA,NA,NA,NA,NA,0,10089876,8913.783343,2874.821908,NA
"Burkina Faso",1996,12.0824,23.8124,0.7072,5.661773902,5.711582007,0.001851188,NA,0.016507188,10.88983527,0.476922797,11.73002,NA,NA,NA,NA,NA,0,10372562,9895.613748,3191.476178,NA
"Burkina Faso",1997,12.6243,24.3477,0.8061,5.8924769,5.923008194,0.002761855,NA,0.021081855,11.32204851,0.48682088,11.72339,NA,NA,NA,NA,NA,0,10664982,10520.70331,3393.076453,NA
"Burkina Faso",2000,14.1879,25.8914,1.0406,6.584585895,6.557286752,0.005493857,NA,0.056789857,12.61868822,0.51651513,11.70349,NA,NA,NA,NA,NA,0,11607944,12349.38275,3982.851579,NA
"Burkina Faso",2001,14.6882,25.6747,0.9966,6.85123906,6.833218415,0.007117769,NA,0.032765769,13.14493483,0.532762594,10.98652,NA,NA,NA,NA,NA,0,11946080,13162.63583,4245.137265,NA
"Burkina Faso",2002,15.2397,26.233,1.0039,7.117892224,7.109150079,0.008741682,NA,0.023397682,13.67118144,0.549010058,10.99326,NA,NA,NA,NA,NA,0,12296399,13839.69354,4463.498007,NA
"Burkina Faso",2005,16.9933,28.0067,1.1248,7.917851718,7.936945069,0.013613419,NA,0.028269419,15.24992127,0.597752451,11.01348,NA,NA,NA,NA,NA,0,13421929,16937.88573,5462.709055,NA
"Burkina Faso",2006,17.7847,29.5326,1.3593,8.209660168,8.200279664,0.015433295,NA,0.030089295,15.79000286,0.61264213,11.74791,NA,NA,NA,NA,NA,0,13822257,18084.20957,5832.414795,NA
"Burkina Faso",2007,18.6275,30.3681,1.6451,8.501468619,8.463614259,0.017253172,NA,0.031909172,16.33008445,0.627531809,11.74062,NA,NA,NA,NA,NA,0,14235075,18736.36352,6042.74372,NA
"Burkina Faso",2008,19.2357,30.9691,1.6964,8.79327707,8.726948854,0.019073049,NA,0.033729049,16.87016605,0.642421489,11.73333,NA,NA,NA,NA,NA,0,14659646,19823.07355,6393.223162,NA
"Burkina Faso",2010,20.335,32.0538,1.6818,9.376893972,9.253618045,0.022712802,NA,0.037368802,17.95032924,0.672200848,11.71875,NA,NA,NA,NA,NA,0,15540284,22031.47987,7105.46561,NA
"Burkina Faso",2011,20.5256,32.2443,1.4544,9.594506081,9.450476228,0.026256869,NA,NA,18.34755382,0.689332011,11.71875,NA,NA,NA,NA,NA,0,15995313,22959.0223,7404.611235,NA
"Burundi",1990,1.6904,6.8166,0.3041,0.978696287,0.40762118,0,NA,0,0.662983404,0.23149232,5.12615,NA,NA,NA,NA,NA,0,5605873,5889.202771,1223.989432,NA
"Burundi",1991,1.7388,6.8342,0.3444,0.985582826,0.408616892,0.000227048,NA,0.000227048,0.627883165,0.234511525,5.09533,NA,NA,NA,NA,NA,0,5749774,6183.476602,1285.150182,NA
"Burundi",1993,1.7477,6.9735,0.3371,0.999355903,0.410608315,0.000681143,NA,0.000681143,0.557682688,0.240549934,5.22576,NA,NA,NA,NA,NA,0,6003704,5856.183607,1217.126855,NA
"Burundi",1994,1.7632,7.0541,0.3444,1.006242441,0.411604027,0.00090819,NA,0.00090819,0.52258245,0.243569139,5.29097,NA,NA,NA,NA,NA,0,6112449,5631.891775,1170.510896,NA
"Burundi",1995,1.7603,7.1165,0.3334,1.01312898,0.412599738,0.001135238,NA,0.001135238,0.487482212,0.246588344,5.35619,NA,NA,NA,NA,NA,0,6209923,5185.845946,1077.806433,NA
"Burundi",1998,6.3048,11.8849,0.3041,0.911415666,5.08483768,0.004402629,NA,0.004402629,5.148835067,0.256826443,5.58017,NA,NA,NA,NA,NA,0,6447672,4918.137903,1022.167015,NA
"Burundi",2000,9.3503,15.0578,0.3004,0.84360679,8.199662975,0.00658089,NA,0.00658089,8.256403637,0.263651842,5.70747,NA,NA,NA,NA,NA,0,6674286,4826.748586,1003.173008,NA
"Burundi",2001,12.7668,17.1837,0.2162,0.793184828,11.748888,0.00853359,NA,0.00853359,11.81543513,0.270666273,4.41693,NA,NA,NA,NA,NA,0,6839376,4925.977226,1023.79631,NA
"Burundi",2002,16.2749,20.6825,0.2235,0.742762867,15.29811302,0.01048629,NA,0.01048629,15.37446661,0.277680705,4.40764,NA,NA,NA,NA,NA,0,7037727,5145.01176,1069.319612,NA
"Burundi",2003,19.717,24.1379,0.1649,0.692340906,18.84733805,0.01243899,NA,0.01243899,18.9334981,0.284695137,4.42092,NA,NA,NA,NA,NA,0,7264340,5082.050813,1056.234049,NA
"Burundi",2004,23.2507,27.657,0.1979,0.641918944,22.39656307,0.01439169,NA,0.01439169,22.49252959,0.291709568,4.40627,NA,NA,NA,NA,NA,0,7510771,5327.699756,1107.288788,NA
"Burundi",2005,26.7075,31.0649,0.1539,0.591496983,25.9457881,0.01634439,NA,0.01634439,26.05156108,0.298724,4.35737,NA,NA,NA,NA,NA,0,7770392,5375.649054,1117.254387,NA
"Burundi",2008,32.9837,36.9829,0.2492,0.71211391,31.99783599,0.024553206,NA,0.024553206,32.18545366,0.323737899,3.99925,NA,NA,NA,NA,NA,0,8624280,6235.899991,1296.045659,NA
"Burundi",2009,34.9707,38.9325,0.1759,0.752319552,34.01518528,0.027289478,NA,0.027289478,34.23008452,0.332075866,3.96185,NA,NA,NA,NA,NA,0,8926687,6452.187532,1340.998037,NA
"Burundi",2011,37.6759,41.6264,0.2047,0.80617127,36.63143165,0.033541471,NA,NA,36.87582812,0.348800566,3.95054,NA,NA,NA,NA,NA,0,9540362,6977.151646,1450.104575,NA
"Cambodia",1991,13.6316,40.2803,0.4617,8.894751921,4.274136851,0.00102111,NA,0.00102111,12.04225776,0.241520356,26.64876,NA,NA,NA,NA,NA,0,9378185,NA,NA,NA
"Cambodia",1992,14.0843,40.6778,0.4763,9.189386686,4.41689755,0.001738418,NA,0.001738418,12.32811527,0.250879795,26.59348,NA,NA,NA,NA,NA,0,9721775,NA,NA,NA
"Cambodia",1993,14.5225,41.0607,0.4763,9.48402145,4.559658248,0.002455726,NA,0.002455726,12.61397278,0.260239234,26.5382,NA,NA,NA,NA,NA,0,10077404,10118.1082,2436.535851,NA
"Cambodia",1994,15.0229,41.5058,0.5386,9.778656215,4.702418947,0.003173034,NA,0.054469034,12.89983029,0.269598672,26.48292,NA,NA,NA,NA,NA,0,10430268,11038.80187,2658.247566,NA
"Cambodia",1995,16.4437,42.8713,1.5213,10.07329098,4.845179646,0.003890342,2.923824713,0.055186342,13.1856878,0.278958111,26.42764,0.03,0.16,0.03,1.16,1.573824713,0,10769198,11750.02114,2829.515873,2836.66
"Cambodia",1998,16.1849,42.4467,1.9433,9.781542742,4.445810183,0.014290352,3.422055388,0.087570352,12.38893722,0.296360315,26.2618,0.02,0.31,0.06,1.39,1.662055388,0,11685332,13737.32172,3308.07659,3432.185
"Cambodia",2002,18.8692,49.7604,2.2,11.30529985,5.329303085,0.034582561,3.873334687,0.034582561,14.63206438,0.319203864,30.89122,0.03,0.58,0.08,1.32,1.893334687,0,12709336,19273.49532,4641.239389,3994.448
"Cambodia",2003,20.4799,51.2799,2.37,12.16442782,5.904172691,0.041261996,4.094564111,0.041261996,16.01921149,0.324824904,30.8,0.04,0.6,0.1,1.35,2.044564111,0,12934369,20912.87933,5036.018514,4114.814
"Cambodia",2005,23.6312,54.2488,2.64,13.88268375,7.053911902,0.054620866,4.43702296,0.054620866,18.79350571,0.336066983,30.61756,0.05,0.76,0.13,1.49,2.05702296,0,13356424,26132.88943,6293.046162,3435.909
"Cambodia",2007,24.7917,47.555,3.434,14.0615344,7.224598722,0.071637426,5.289881748,0.115605426,19.04799574,0.348255637,22.76326,0.06,1.2,0.17,1.73,2.189881748,0,13747288,31903.98892,7682.781331,3481.516
"Cambodia",2008,25.4558,48.1891,3.9147,14.15095972,7.309942133,0.080145707,5.461311142,0.464865707,19.17524075,0.354349964,22.73333,0.06,1.21,0.18,1.82,2.251311142,0,13940518,34038.86906,8196.880596,3513.526
"Cambodia",2009,25.749,48.4525,4.0247,14.24038505,7.395285543,0.088653987,5.612740536,0.473373987,19.30248576,0.360444291,22.70341,0.07,1.03,0.42,1.85,2.312740536,0,14144225,34068.37972,8203.987042,4907.023
"Cambodia",2011,26.1781,48.8516,4.03,14.47369379,7.565902352,0.10850005,6.06849138,NA,19.6176355,0.373469255,22.67349,0.08,0.83,0.62,2.01,2.60849138,0,14605862,38652.01194,9307.768895,5333.219
"Cameroon",1990,87.1754,197.9996,2.9814,12.07705728,71.6747627,0.442154188,4.736481394,58.72359419,22.16511425,1.55022433,110.82415,0.19,0.03,0.22,1.74,2.719263498,0.027217896,12070359,31939.69196,12067.24589,4980.85
"Cameroon",1991,86.6663,197.4905,2.7201,11.93284893,71.61026002,0.403070921,4.533707274,58.63321492,21.89434045,1.595061227,110.82415,0.22,0.03,0.2,1.55,2.728139055,0.025568219,12430339,30723.23706,11607.65284,5029.172
"Cameroon",1992,86.3062,197.1219,2.6078,11.78864058,71.54575734,0.363987653,4.400933155,58.64176365,21.62356664,1.639898125,110.81572,0.21,0.03,0.19,1.55,2.607014612,0.023918543,12796831,29770.81572,11247.81523,5083.857
"Cameroon",1993,90.177,200.9843,6.7264,11.64443223,71.48125466,0.324904386,8.536829035,58.60268039,21.35279283,1.684735022,110.8073,0.17,0.03,0.2,1.67,2.645890168,3.990938867,13169247,28818.15041,10887.88544,5259.91
"Cameroon",1995,90.1353,200.9257,7.1803,11.35601553,71.3522493,0.246737852,9.058080796,58.49153785,20.81124522,1.774408816,110.79045,0.26,0.03,0.22,1.69,2.693641282,4.424439514,13929575,29024.91928,10966.00551,5496.907
"Cameroon",1996,89.6505,200.4311,6.3586,11.54606853,71.51186949,0.233929929,8.424852982,58.35415393,21.06170608,1.819798965,110.78062,0.31,0.03,0.18,1.71,2.718347092,3.78650589,14316949,30476.16652,11514.30627,5633.688
"Cameroon",1997,90.2749,201.0467,6.6462,11.73612154,71.67148968,0.221122007,8.588675169,58.49889801,21.31216693,1.865189114,110.77182,0.33,0.03,0.18,1.8,2.793052902,3.785622267,14709426,32030.45043,12101.53566,5835.841
"Cameroon",1998,90.7841,201.5449,6.8185,11.92617455,71.83110986,0.208314085,8.772497355,58.54837808,21.56262779,1.910579264,110.76079,0.19,0.05,0.17,1.86,2.907758712,3.784738643,15107909,33644.54584,12711.36266,6004.076
"Cameroon",1999,90.8959,201.656,6.5934,12.11622755,71.99073005,0.195506162,8.546319542,58.59053016,21.81308865,1.955969413,110.76008,0.21,0.04,0.2,1.62,2.902464522,3.783855019,15513653,35122.82352,13269.87588,6050.646
"Cameroon",2000,91.4226,202.2038,6.7833,12.30628056,72.15035024,0.18269824,8.761681728,58.59604224,22.06354951,2.001359562,110.78114,0.24,0.03,0.22,1.84,3.107170333,3.564511395,15927713,36597.98082,13827.21018,6309.658
"Cameroon",2001,90.3215,200.6945,6.4196,11.92260843,71.80925914,0.170019524,8.379620339,58.62733152,21.2631093,2.051407939,110.37302,0.25,0.06,0.22,1.84,3.022935475,3.236684864,16350440,38250.11289,14451.40793,6384.145
"Cameroon",2002,89.469,199.8635,6.3045,11.53893631,71.46816805,0.157340808,8.312178951,58.59266881,20.46266909,2.101456315,110.39451,0.28,0.09,0.23,2.04,2.988700618,2.963478333,16782044,39783.57696,15030.77131,6518.25
"Cameroon",2005,87.6615,198.1536,6.7094,10.38791993,70.44489476,0.11930466,8.760924785,58.58760866,18.06134846,2.251601445,110.49216,0.24,0.16,0.2,2.09,3.015996046,3.294928739,18137734,43905.05495,16587.92122,6981.351
"Cameroon",2006,88.1156,197.7845,7.049,10.46212688,70.49398377,0.11054534,9.133375816,58.57884934,18.10878441,2.304630423,109.66887,0.26,0.61,0.25,1.85,2.968695296,3.454680521,18611937,45319.74018,17122.40836,6723.031
"Cameroon",2008,89.4947,199.1751,8.199,10.61054078,70.5921618,0.0930267,10.32903788,58.5613307,18.20365632,2.410688378,109.68034,0.37,1.42,0.31,2.18,2.964093794,3.454944084,19595026,48297.36721,18247.39596,6395.196
"Cameroon",2009,90.1392,199.9201,8.729,10.68474773,70.64125081,0.08426738,10.88186891,58.55257138,18.25109227,2.463717356,109.78082,0.37,1.56,0.38,2.5,2.986793044,3.455075866,20103945,49199.7848,18588.34148,6913.994
"Cameroon",2010,89.8021,199.5086,8.2773,10.75895468,70.69033982,0.07550806,10.43300994,58.54381206,18.29852823,2.516746333,109.70649,0.35,1.64,0.36,2.66,3.009492293,2.763517647,20624343,50844.74496,19209.82959,6943.733
"Cameroon",2011,89.5099,199.2164,7.7703,10.88259725,70.77733244,0.079670423,10.45813156,NA,18.42076527,2.571352863,109.70649,0.35,1.59,0.37,2.77,3.053175016,2.674956546,21156272,52930.45074,19997.83733,6719.726
"Canada",1990,572.2538,596.4626,438.1553,74.62829821,51.67704482,7.793163147,476.2645478,25.63904782,52.29555919,18.06460536,24.2088,5.58,137.9,85.41,123.84,93.95029918,35.16424862,27791000,842581.4101,749885.6183,208565.267
"Canada",1991,575.8967,600.0875,431.5508,80.54576486,55.92977939,7.870335903,473.1418417,24.57248478,59.96058714,18.2317685,24.19086,5.42,138.43,83.91,120.14,93.1587311,37.50311064,28171682,824953.2314,734196.7869,208148.266
"Canada",1993,606.7126,630.9035,441.872,92.38069818,64.43524854,8.024681416,489.4821796,23.37367868,75.29064304,18.56609479,24.19086,5.16,137.28,83.83,126.29,100.8755949,41.2065847,28833410,851633.8836,757942.1926,220340.031
"Canada",1995,655.8777,680.0686,470.5423,104.2156315,72.94071769,8.179026929,520.9527375,25.41384859,90.62069895,18.90042107,24.19086,5.75,147.19,88.73,135.98,103.7224588,45.33027875,29354000,917614.7467,816664.2338,230771.589
"Canada",1997,677.5821,688.1412,503.2395,101.1363628,63.66634777,9.539958716,556.5637742,23.73577348,78.04750116,19.23507639,10.55906,5.88,160.86,93.33,143.72,110.8163789,47.83739536,29987200,971874.4585,864954.615,238870.492
"Canada",1998,678.0127,731.351,509.1664,99.59672841,59.02916281,10.22042461,564.2897276,22.55964792,71.76090226,19.40240405,53.33832,6.59,175.12,89.88,146.36,102.5283389,50.40138867,30247900,1011696.358,900395.5462,237077.107
"Canada",2000,698.058,708.1683,540.2044,96.51745968,49.75479289,11.5813564,598.8039643,20.33930081,59.18770447,19.73705937,10.11032,6.42,188.3,94.35,148.8,115.892259,51.46170528,30769700,1123534.784,999930.1738,251449.65
"Canada",2002,702.8662,971.6914,540.9622,98.72197792,50.90725067,12.27484034,599.438267,21.9455091,61.15243076,20.33002805,268.82516,5.51,193.51,88.75,149.28,116.6331666,51.26510045,31362000,1177020.64,1047531.835,248219.608
"Canada",2004,727.4003,978.543,561.4458,100.9264962,52.05970845,12.96832429,619.6545397,23.70560538,63.11715704,20.92299673,251.14266,4.62,191.93,96.64,156.67,123.1540741,51.26046562,31995000,1236574.829,1100534.226,267618.922
"Canada",2005,733.6961,987.4916,565.7163,102.0287553,52.63593734,13.31506626,623.8380861,24.54901353,64.09952018,21.21948108,253.79546,4.43,189.51,100.71,159.58,122.7495279,51.2885582,32312000,1273907.732,1133759.985,272206.37
"Canada",2006,716.2798,838.4812,547.1384,103.2462493,52.72510544,13.1701025,606.4132405,24.09294381,64.37595689,21.39769609,122.20132,4.23,182.85,93.67,158.79,118.1875421,52.91569835,32570505,1309870.564,1165766.401,268302.286
"Canada",2007,744.0564,859.904,573.7532,104.4637434,52.81427354,13.02513873,633.9017249,23.92633008,64.6523936,21.5759111,115.84762,3.57,189.82,102.64,164.27,123.2755564,53.89616849,32887928,1338687.996,1191413.511,271727.791
"Canada",2008,733.4723,853.5299,562.0074,105.6812375,52.90344165,12.88017497,624.1031793,22.68616436,64.92883031,21.75412611,120.05762,3.28,190.2,93.57,161.11,124.1335706,55.08960864,33245773,1347907.9,1199619.096,264724.291
"Canada",2009,700.4821,800.7351,527.8556,106.8987315,52.99260975,12.7352112,592.5324137,20.81212664,65.20526703,21.93234111,100.25299,4.46,170.99,93.24,164.4,107.9315849,55.97082878,33628571,1310573.976,1166392.428,251325.987
"Cape Verde",1990,0.1681,-0.3416,0.0879,0.060286325,0.019841036,0,NA,0,0.046876638,0.030383141,-0.50963,NA,NA,NA,NA,NA,0,351960,532.7355152,280.3115918,29.046122
"Cape Verde",1992,0.1948,-0.3159,0.1026,0.064155594,0.028048629,2.36e-05,NA,2.363e-05,0.057142926,0.032016746,-0.51074,NA,NA,NA,NA,NA,0,368873,599.302814,315.3375755,NA
"Cape Verde",1993,0.2009,-0.3106,0.1026,0.066090228,0.032152425,3.54e-05,NA,3.54e-05,0.062276071,0.032833549,-0.51148,NA,NA,NA,NA,NA,0,379100,651.4919706,342.7981542,NA
"Cape Verde",1994,0.2142,-0.298,0.1099,0.068024862,0.036256221,4.73e-05,NA,4.73e-05,0.067409215,0.033650351,-0.51222,NA,NA,NA,NA,NA,0,389504,776.4653403,408.5558955,NA
"Cape Verde",1995,0.224,-0.289,0.1136,0.069959496,0.040360017,5.91e-05,NA,5.91e-05,0.07254236,0.034467154,-0.51296,NA,NA,NA,NA,NA,0,399477,886.8137721,466.6183743,NA
"Cape Verde",1997,0.2862,-0.2282,0.1429,0.069693651,0.073439027,0.000172546,NA,0.000172546,0.106410153,0.030976525,-0.51444,NA,NA,NA,NA,NA,0,417562,1097.22369,577.3306086,NA
"Cape Verde",1998,0.3137,-0.2015,0.1539,0.069560728,0.089978532,0.000229282,NA,0.000229282,0.12334405,0.02923121,-0.51518,NA,NA,NA,NA,NA,0,425932,1234.566316,649.5967311,NA
"Cape Verde",1999,0.3484,-0.1675,0.1722,0.069427805,0.106518037,0.000286017,NA,0.000286017,0.140277946,0.027485896,-0.51592,NA,NA,NA,NA,NA,0,434168,1373.117354,722.4986885,NA
"Cape Verde",2001,0.4215,0.3479,0.2088,0.070561389,0.141600964,0.000444499,NA,0.000444499,0.176509091,0.026224895,-0.07354,NA,NA,NA,NA,NA,0,450812,1604.285948,844.1335992,NA
"Cape Verde",2003,0.5052,0.4319,0.2528,0.073094402,0.178687808,0.000647991,NA,0.000647991,0.215103588,0.027193521,-0.07333,NA,NA,NA,NA,NA,0,466939,1759.042452,925.5624517,NA
"Cape Verde",2004,0.5361,0.4629,0.2638,0.074360909,0.19723123,0.000749737,NA,0.000749737,0.234400836,0.027677834,-0.07323,NA,NA,NA,NA,NA,0,473577,1938.413288,1019.942727,89
"Cape Verde",2005,0.5854,0.5122,0.2931,0.075627415,0.215774652,0.000851483,NA,0.000851483,0.253698085,0.028162147,-0.07313,NA,NA,NA,NA,NA,0,478651,2072.405291,1090.445839,99
"Cape Verde",2006,0.6152,0.5422,0.3078,0.079853805,0.2265861,0.000994056,NA,0.000994056,0.26806542,0.028617699,-0.07304,NA,NA,NA,NA,NA,0,481940,2237.860957,1177.504313,102
"Cape Verde",2007,0.6341,0.5609,0.3114,0.084080194,0.237397548,0.00113663,NA,0.00113663,0.282432755,0.029073251,-0.07319,NA,NA,NA,NA,NA,0,483713,2577.359862,1356.139819,103
"Cape Verde",2008,0.6456,0.5722,0.3078,0.088306583,0.248208996,0.001279203,NA,0.001279203,0.29680009,0.029528803,-0.07333,NA,NA,NA,NA,NA,0,484651,2748.767708,1446.330176,NA
"Cape Verde",2009,0.6644,0.5909,0.3114,0.092532973,0.259020444,0.001421777,NA,0.001421777,0.311167425,0.029984356,-0.07348,NA,NA,NA,NA,NA,0,485714,2810.077822,1478.589966,NA
"Central African Republic",1990,113.2492,127.1833,0.1979,43.92063604,69.13073987,0,NA,0,94.33321291,2.825812071,13.93407,NA,NA,NA,NA,NA,0,2912824,2244.733734,1098.192564,NA
"Central African Republic",1991,112.1885,126.1226,0.2052,43.45043282,68.53273834,0.000145155,NA,0.000145155,92.52851922,2.836112282,13.93407,NA,NA,NA,NA,NA,0,2979588,2232.33322,1092.125852,NA
"Central African Republic",1992,111.1314,125.0655,0.2162,42.9802296,67.9347368,0.000290311,NA,0.000290311,90.72382552,2.846412492,13.93404,NA,NA,NA,NA,NA,0,3050789,2088.926027,1021.966657,NA
"Central African Republic",1993,110.0707,124.0047,0.2235,42.51002638,67.33673527,0.000435466,NA,0.000435466,88.91913183,2.856712703,13.934,NA,NA,NA,NA,NA,0,3125144,2095.926975,1025.391735,NA
"Central African Republic",1994,109.0136,122.9476,0.2345,42.03982315,66.73873373,0.000580622,NA,0.000580622,87.11443813,2.867012914,13.93396,NA,NA,NA,NA,NA,0,3200633,2198.627378,1075.635921,NA
"Central African Republic",1995,107.9456,121.8795,0.2345,41.56961993,66.1407322,0.000725777,NA,0.000725777,85.30974444,2.877313125,13.93392,NA,NA,NA,NA,NA,0,3275695,2356.9286,1153.081732,NA
"Central African Republic",1996,103.4793,117.4132,0.2345,39.3780892,63.86528814,0.001422814,NA,0.001422814,80.58602592,2.887316235,13.93391,NA,NA,NA,NA,NA,0,3350299,2262.651424,1106.958447,NA
"Central African Republic",1998,94.5614,108.4952,0.2492,34.99502772,59.31440003,0.002816889,NA,0.002816889,71.13858889,2.907322455,13.9338,NA,NA,NA,NA,NA,0,3498140,2494.552747,1220.411684,NA
